Date,ADA-USD,BCH-USD,BNB-USD,BTC-USD,DOT-USD,ETH-USD,LINK-USD,LTC-USD,SOL-USD,XRP-USD
2024-01-19,0.8074834339338886,0.8867875827665427,0.9996569774941709,0.94228934228025,0.7994726630560035,1.058312727325564,1.032537661882931,0.9525270531276191,0.8527741135590273,0.8637859234424069
2024-01-20,0.8265073510737608,0.8960112155125336,1.008117131605816,0.9433575455275419,0.8022973892895192,1.0498490161269143,1.013296173788906,0.9540422753324745,0.8453196365324133,0.8778634648570404
2024-01-21,0.8074095869629869,0.8886372426578192,1.0124373321468287,0.9406451158710429,0.7916476185216067,1.0431849683476149,0.9906798303499542,0.9580922942038412,0.8296002890440407,0.8667300096433439
2024-01-22,0.7679254195335378,0.881471477442093,0.9714661377869186,0.8944929514770573,0.7364787005693704,0.9823572788549405,0.9362208323440028,0.9003953237396485,0.7636180862090849,0.8359483122823886
2024-01-23,0.7651121082152746,0.8609519793518458,0.9490967801989628,0.9021498231556709,0.7389797469696536,0.9525398450566596,0.9188244714273542,0.8757894504721313,0.7695691691558347,0.8216977506999797
2024-01-24,0.7643851173100266,0.8865912792476504,0.9322000584128308,0.9073917842806081,0.7512383789679199,0.9495112419286287,0.916278935004723,0.8850322855037176,0.8102737432666349,0.8220961984564975
2024-01-25,0.7486302678263193,0.8881176964932407,0.9284719453889535,0.9041480831465066,0.7482869423662465,0.9427725714273851,0.8855485254083428,0.8764526281734345,0.7934458873578204,0.8151415255781325
2024-01-26,0.7788255959340546,0.9077143391193079,0.961545857032607,0.9467828182187465,0.7759642575837126,0.9638110934615859,0.9137300223762644,0.8969936794958953,0.8441556016704469,0.8446345112137691
2024-01-27,0.7804737608416107,0.9143910052468551,0.9726996210931081,0.9536472490051813,0.775707121488681,0.9641028382062107,0.923048043531693,0.9110505761815687,0.8598698632990562,0.841573028605938
2024-01-28,0.7859270535412541,0.8885484768392178,0.9699986343161696,0.9517349547004168,0.7953467849281982,0.9595638255198291,0.9344580845888112,0.9152381105030055,0.8760764779543303,0.8317869360218907
2024-01-29,0.8429891914627163,0.9050391170530981,0.9882309502393152,0.9800964672967336,0.8176466452085291,0.9850090320478123,0.9647554804414553,0.9159808164415802,0.927475918454021,0.8492387018019638
2024-01-30,0.8251592612280159,0.8903640840792577,0.9779091176721527,0.9724972598437562,0.7956770636821355,0.9966695848060249,0.9955946652510337,0.9033893219610338,0.9266203793048142,0.8105262669967008
2024-01-31,0.7996276754341451,0.8786210702238921,0.9552899185646713,0.9641199391129452,0.7740195722879045,0.9703343025292326,0.991168704953741,0.8932332904180319,0.8860366814500299,0.7986151197112256
2024-02-01,0.8136973886964968,0.8874761330976771,0.9547327739173996,0.975285838117238,0.7897588854190025,0.9793807767094076,1.1061056779433578,0.9034503718787338,0.89350627671731,0.8028463094675236
2024-02-02,0.8248270455156572,0.8859444505681981,0.957846766003422,0.977778312360919,0.8066386473166348,0.9811719296097043,1.145171203100511,0.9099660723760048,0.9171923100128314,0.8100722900775347
2024-02-03,0.8230665796445801,0.9026384337566046,0.9533359326945973,0.9733947699077997,0.794458647835676,0.9760707037317068,1.1368526002555113,0.9211168704709616,0.8938102439248009,0.8236055132606858
2024-02-04,0.7932082500841063,0.8822692824139171,0.9692306676873869,0.96414204962891,0.7753560478165558,0.9733108046747657,1.1699461697742901,0.8956197500771549,0.8718665704487022,0.7987658146960626
2024-02-05,0.7917381979483362,0.8830674307738212,0.9568896225597381,0.9658420829804123,0.7822971142420679,0.977282518615463,1.2314493450037922,0.904826343100742,0.8725213226412303,0.8034573194531238
2024-02-06,0.7999598911465041,0.8821159596363334,0.9627931233596871,0.9754873091387092,0.7914602424454559,1.0084486621100794,1.1777960324793453,0.9138127276419227,0.8845059073306186,0.8017257934001084
2024-02-07,0.8052719467314635,0.9020708704922157,0.9784556823949379,1.0034163400427543,0.8070695180214862,1.0303602388549822,1.2136429899285937,0.9173593399176727,0.922112078136641,0.8154319421528023
2024-02-08,0.8493989554862516,0.9170079658022099,1.014196802707995,1.0256803914304233,0.8157608511210293,1.0287283987198932,1.1735021125226788,0.9442118093204851,0.9386071934121811,0.8166063792129088
2024-02-09,0.8678916909818025,0.9388168289003648,1.030005539415509,1.0674676746467642,0.8363244743654668,1.057469770792002,1.1887300285148203,0.9457410178777235,0.9764827057777176,0.834861189391149
2024-02-10,0.8849352275017601,0.9291725457567476,1.0277524037539905,1.0815975325371716,0.8383446868041329,1.0632991649831576,1.228845001214206,0.9475184076221337,0.9965554098847653,0.831815504688194
2024-02-11,0.8688835552839758,1.0370795026962258,1.0202896744499002,1.0934307269132824,0.8252208753030237,1.0659953389340155,1.2956493106769866,0.9572883341672402,0.9816142686094741,0.8349452872201005
2024-02-12,0.8987674730111803,1.0534176786027216,1.0430533040861516,1.131112529525277,0.8543002116312689,1.129993819495004,1.319014864881787,0.9759265269344993,1.0226837705756118,0.8441710744713237
2024-02-13,0.8746385492092972,1.0158885664474817,1.0332686210796165,1.1262269899176927,0.8562620873927788,1.1232215220648176,1.2800288954110361,0.9233143612376722,1.0280400169380028,0.8329629812519548
2024-02-14,0.9264848621840474,1.0549319055714828,1.0630952724141283,1.1734169334890026,0.8906075288029026,1.1809163026776477,1.305238962937608,0.9352934168281143,1.0681922527446572,0.8544935390352988
2024-02-15,0.9763331937064399,1.0151903440187688,1.128185297379838,1.175949560429676,0.9045380167703531,1.2006739915943052,1.2840902868645454,0.9341587867523318,1.0382684472842274,0.8931456201680408
2024-02-16,0.9611015863611151,1.0307710058214576,1.1478398851699645,1.1809679400171766,0.890527842676407,1.1918795118075665,1.2598219966070967,0.9449397121853701,1.0085585266110992,0.8966451871919293
2024-02-17,0.9763059315474931,1.00301563411588,1.1224516577528376,1.1697105919188535,0.8959671278369538,1.1846446365307801,1.2895760688637945,0.9365424899770435,0.9952089110951304,0.8727212941189606
2024-02-18,0.9929771721986054,1.0142546115016002,1.1121842778245463,1.1801153585215736,0.9129117144262168,1.2238931784557248,1.2935604828244425,0.9464528925869581,1.0243450353160708,0.8838579656725719
2024-02-19,1.0127633775653098,1.0243328227152584,1.118949799811328,1.1723403282456442,0.9337394054050817,1.2513454144648726,1.2758013946308255,0.9542379821756705,1.0180501343154662,0.8928948402529105
2024-02-20,0.9984834587089736,0.9956838407636215,1.1286722650968002,1.1837906569273082,0.8993224294763917,1.2810729688790037,1.2419820022447468,0.9320670613948808,0.9904204696241103,0.8934106844163227
2024-02-21,0.9604371549363978,0.9869068414466203,1.2039673552062111,1.1736995943250967,0.8685159504231406,1.26273020564839,1.1960918760139356,0.9224646648078775,0.9599715665604581,0.8713215240683448
2024-02-22,0.940286593206787,0.9758184969651931,1.2150117286713333,1.1616045229978988,0.870212427575459,1.2630073164517155,1.1658841644651754,0.9201491578123022,0.9284176385419551,0.858481895128021
2024-02-23,0.9360177217425096,0.9922319893238353,1.1937315209243244,1.1486306028821318,0.879576961493135,1.2420284718377066,1.1546935767868287,0.9210007939552012,0.9127559075744616,0.8483561948882522
2024-02-24,0.9576094472850769,1.003924010049366,1.214162616933645,1.167629992366565,0.9081831163896562,1.2720956167194337,1.1924940683132887,0.9418606728578912,0.9509156707322426,0.8651540030850376
2024-02-25,0.9490763915347271,1.0045370722343145,1.235818945849326,1.1713009571111705,0.9214014754521259,1.323241241560186,1.2039692394500927,0.9377801290276745,0.9447058359613759,0.8608799603292852
2024-02-26,0.9945852569496748,1.0310641447788236,1.2774595873577088,1.2344508902003273,0.9424833635109188,1.351424551913388,1.2304642295289583,0.9626125403677274,1.0037426354312202,0.8751321300816516
2024-02-27,1.0017750056891825,1.0971563918657767,1.256314297913785,1.292479497139651,0.973551414908415,1.3792802072830328,1.2253257670309932,0.9906576270591211,0.9897670411485069,0.9304471223312183
2024-02-28,1.0127569685665399,1.1131884945305712,1.32239388554133,1.4151814517181063,0.9701932851601034,1.4392992936788123,1.250774010532288,0.998134914805249,1.0780168100902343,0.9138667954716204
2024-02-29,1.052215547829258,1.1198219509914236,1.2715272586901223,1.3856028878810225,0.9600066588100695,1.420686165788025,1.2415006166793399,1.069702059046297,1.1479593649558624,0.930553450744876
2024-03-01,1.1540193366188862,1.185694429707372,1.2970737967204375,1.413728879261282,1.008757488665938,1.4602785534400922,1.2912689598511418,1.138524305064602,1.1870328411382238,0.9552566440595811
2024-03-02,1.189080577471834,1.878380069023292,1.307172480238109,1.4044282233837808,1.0973582579559142,1.4547503485939743,1.3788531409395273,1.2634363161050406,1.184382620516414,1.0234398339157749
2024-03-03,1.1687149794849867,1.7604453789178707,1.317971185915384,1.4301830830319742,1.1393796304737498,1.4840591231985856,1.3203701352864081,1.2132478729769693,1.1912376627840888,0.9952227892440297
2024-03-04,1.2378135518948592,1.7644224996568967,1.3327747327331512,1.54708040807522,1.1526058638785732,1.5433366527817207,1.316233853449094,1.190059725808282,1.2162924193797173,1.0318228455110585
2024-03-05,1.112949611590761,1.5058771442153234,1.25525232586051,1.4445336923137742,1.085064524135747,1.5112538641129578,1.223658289665691,1.0978065622127766,1.1479154732894128,0.9409901899740631
2024-03-06,1.1776748554220757,1.557027889178593,1.3645058675387636,1.496735293875732,1.222737418630872,1.6235943762074951,1.292238237851367,1.148504741526594,1.1938963830619411,0.9717036820091757
2024-03-07,1.1952014582672312,1.6218109119803625,1.5116988242986122,1.5152711585034788,1.212019662343764,1.6470270525529744,1.295550602695709,1.1789880475899432,1.3147620493423147,0.9976860326276873
2024-03-08,1.1632841661093873,1.6419437550928733,1.552421438964853,1.5463939207755448,1.240286665987921,1.6545572013261882,1.2707000090113993,1.1859826530436202,1.3262878616133378,0.9871016255571127
2024-03-09,1.1935501366886394,1.6264901468796715,1.5570894181245372,1.5508947374053417,1.2237045209593926,1.6644869013252022,1.2891846745300743,1.21563576189838,1.320509488890601,0.9868636164034092
2024-03-10,1.1510439350257624,1.5902103950210549,1.6837175253343093,1.562688663505099,1.1953603265789225,1.6499371311351634,1.4002883648089832,1.1709527350107916,1.3196687196355013,0.9656393676978442
2024-03-11,1.2424612238834503,1.6830889726526868,1.6625452522297681,1.6329695033190983,1.2834601324264758,1.728689738130291,1.3703576249091791,1.3888590842328596,1.3583485642060533,1.1395913280664822
2024-03-12,1.2005183445154426,1.6290134769519629,1.7107237046896537,1.618419899393615,1.2474380106261482,1.692057142946103,1.3302670836628705,1.3051717957955813,1.3790271126487283,1.0922530480023598
2024-03-13,1.227038590112102,1.659778530713373,2.0055493159884694,1.6546958269585035,1.316569523899517,1.703188175360283,1.336794824165972,1.302281214909698,1.4961353736037746,1.0966032423355094
2024-03-14,1.2044004759494678,1.6549186736841446,1.9178524189832578,1.616502298565019,1.342365758544272,1.650764934793337,1.345684312723581,1.2593833366189364,1.6133857599549433,1.0633012588565232
2024-03-15,1.1658311213519055,1.5614342450172378,2.0126784379488885,1.5713825183824621,1.2604324500095718,1.5878824738833446,1.261948269651543,1.2004694514072785,1.670777945649855,1.0058008582330074
2024-03-16,1.0584567647508136,1.4578452787172296,1.8344783432342986,1.4788105639092526,1.1276807976730991,1.4976058975821305,1.1667425801431455,1.125870127223742,1.6608759856988409,0.9571135127710454
2024-03-17,1.0930638276013775,1.5102604930526287,1.8163820133130395,1.5484436540475468,1.176380721569244,1.5484291605670288,1.202029332967311,1.1488734911967153,1.845730964149426,0.9827799998902662
2024-03-18,1.061221912921604,1.5061908864574716,1.7638120186195025,1.5293790827620495,1.1521671188313682,1.495533482405799,1.1794915016602332,1.1656625248347097,1.789746237891996,1.02774717524947
2024-03-19,0.9419107482831303,1.3474051479138422,1.6127964089600897,1.401777526287856,1.0192390146824326,1.3423376008743,1.081971085436668,1.051576971440176,1.5525370010231634,0.9275633898028027
2024-03-20,1.0262730686888755,1.5377203220842823,1.7706291784028607,1.5376448780503338,1.1038426125249072,1.493581356151211,1.1847779033589925,1.1345755596353067,1.7491729207646733,0.9715592305077034
2024-03-21,1.0140553169292945,1.5544037174735645,1.7596489639293493,1.4828016004829645,1.0667489147270834,1.4849083069412103,1.1863806803435326,1.146787278708087,1.636589402935391,1.0168374448563255
2024-03-22,0.9841970351971698,1.6185692140453496,1.7549745785768567,1.4440256810989671,1.0372527373321243,1.4171867856547935,1.177322995350166,1.1148047785955326,1.5922363863029574,0.9696340618721637
2024-03-23,1.004416565406081,1.7133883921780302,1.7552956647254934,1.4504431256946573,1.0445595725052812,1.4184221601461733,1.1632621416341666,1.143074259466031,1.5788908116070743,0.9801834675966055
2024-03-24,1.0369870971549695,1.818172005607297,1.8065516133850994,1.5222602041578916,1.0895908292081764,1.4686032940898075,1.1929001951815277,1.2001664478023728,1.6763369993789676,1.0045517831672288
2024-03-25,1.0543066032488273,1.8305205843412042,1.8683591439812217,1.5839492512362214,1.13242292626976,1.5265234996707362,1.2461348581833944,1.2139930290794656,1.726653430426344,1.0173818576860407
2024-03-26,1.0672818604003371,1.8007451750254748,1.845213763491709,1.5846063757706956,1.1269519219273376,1.5250870901134232,1.288035659608718,1.2827779100979744,1.7414131528136436,1.0034455514329652
2024-03-27,1.0407199084833243,2.024610165820957,1.8272787531529875,1.572550130509532,1.0982510531101104,1.4879368062824234,1.2424317128609372,1.2534872213232062,1.7017962559990498,0.9712449751783703
2024-03-28,1.0444288056371644,2.134744795696109,1.8551383150412264,1.601748393472021,1.1067408141360195,1.5139445373624756,1.233325778817021,1.2607612475540486,1.7315670676507127,0.9912264868997536
2024-03-29,1.066269238594685,2.332128842412455,1.9486062211314872,1.5824552878935112,1.1159808558101447,1.4929067418359987,1.222558751506094,1.4620119949816575,1.7553672192790029,1.001060162394895
2024-03-30,1.0341128046916936,2.2395889598900953,1.911579203207445,1.5768510680750067,1.0970833214109137,1.4912650419532258,1.2193148929472648,1.3764279733989802,1.7750697006630143,0.9869128074844614
2024-03-31,1.0438397516905173,2.552065473576228,1.930320034950635,1.6150771431479916,1.1213757784785574,1.5507431914550232,1.2318462640379562,1.4074761443362998,1.852584891708111,0.9986398666089246
2024-04-01,0.9977115091556378,2.4344321637420854,1.8332743672404386,1.5781380769882865,1.0653729011273176,1.4900261387100435,1.1830901687587267,1.3297575573009133,1.7584708477821673,0.9701244591109551
2024-04-02,0.9323987418848448,2.3972292702625557,1.7514851447668542,1.4817959257748214,0.9976379191063266,1.3931878484318068,1.1562535066501425,1.4293428364302232,1.6544099768683944,0.9291901956121184
2024-04-03,0.9168172223380203,2.2302897817665714,1.7875471571014931,1.4938826835480163,0.9807685269412307,1.4077297308236987,1.139729250391455,1.3190110362529333,1.6916340114990585,0.9124479165779814
2024-04-04,0.9355571347413556,2.5073458150321772,1.8620422496180797,1.5511202646681828,0.9874366531338887,1.415636210597983,1.1453486073703425,1.3168198750763522,1.6798495867425423,0.9421884657888336
2024-04-05,0.922524100944218,2.4672676186986693,1.8414492516450574,1.5359234417193774,0.9755912022967352,1.4108939833224958,1.1166137809601138,1.3119352691193706,1.5934947534131336,0.9324547806257528
2024-04-06,0.9377766571064177,2.607347520526307,1.8637129070516754,1.5598884108791877,0.9878196123472353,1.425899792789618,1.131207706883457,1.3582110046458185,1.6338005403830493,0.9416869059585731
2024-04-07,0.9460192034647623,2.5688930919589827,1.857782325527582,1.5704492777246195,1.012536618464601,1.468117883143308,1.153602264292338,1.353847466882718,1.6405078837096558,0.9440581052617246
2024-04-08,0.9856349466823915,2.5529644635688697,1.8666840216253662,1.6218176666029593,1.0518349103090225,1.5709088663521575,1.165092167963661,1.38242199316139,1.6508716118594438,0.9768411228356167
2024-04-09,0.9499013348987871,2.5226920572391287,1.847375950628055,1.5653880921782108,1.0071087566457786,1.4900828063125213,1.1175947222168332,1.304638170511605,1.574428770861952,0.9741858450393922
2024-04-10,0.9408531678293899,2.3610082377655677,1.9404193008494717,1.5981921380842412,0.9790644527121343,1.5064809159394232,1.1216246842633688,1.2939551495452462,1.5837772777998311,0.9801279384339571
2024-04-11,0.9407504325356746,2.3041280626925893,1.9239117067446834,1.5862540514203936,0.9744754856195655,1.490118716551454,1.1296496185869578,1.3205748533755568,1.5759149566217956,0.9663503680155056
2024-04-12,0.80816393568388,2.005754268514139,1.8968333121249534,1.5213929412796885,0.8420923746864959,1.3786491834312642,0.9756235483849576,1.1543870746502687,1.402952390361055,0.870385096161942
2024-04-13,0.7188265582404373,1.8059076714156082,1.7629935789564728,1.4449927066252046,0.7463698172686768,1.2774156252091948,0.8590364087580984,1.0384662463886893,1.2724259592872043,0.763105402675352
2024-04-14,0.7525332524205212,1.9800049699701388,1.8040823172480633,1.4884015750824044,0.7988610706488215,1.3420501113892016,0.9088519574259213,1.0693465810974154,1.3814881114196216,0.8003053063365118
2024-04-15,0.7395082537860205,1.905051936874739,1.7584603239728185,1.4360435195094798,0.7806244819292716,1.3185238193341344,0.8742752513800083,1.0447094682399045,1.264818627790447,0.7899463741537956
2024-04-16,0.7359936353859381,1.828144911143182,1.710608004964994,1.444775139148111,0.7791726639210721,1.3114328963735324,0.8681899166113987,1.069451836055858,1.2444613942139073,0.7883021622696467
2024-04-17,0.7130281840025461,1.7388863306476936,1.699751643552444,1.3873758859352097,0.7651685896697945,1.2688399280342202,0.8454792849515258,1.072734034808459,1.2041618774820557,0.7853596842386672
2024-04-18,0.7352538264831501,1.8127586069936004,1.7562263098261974,1.4380029534342813,0.789112967533532,1.303401457270707,0.8942600572260744,1.0811896525902378,1.297453266173974,0.7982817555388688
2024-04-19,0.7523294558253064,1.7895132943267351,1.764868458051716,1.4454930233804564,0.7777318810827908,1.3005323744815194,0.898994050265934,1.08266699934448,1.3029149222051557,0.7995562775292685
2024-04-20,0.8119080345026057,1.933769367516928,1.8159842469777576,1.4715500895608569,0.8412985633428735,1.3423414409865555,0.9632322591433173,1.1386303767443517,1.3801057329343969,0.8400382668771292
2024-04-21,0.8012902845031079,1.8848120711440564,1.8435262170043465,1.470015089100516,0.8297582709984865,1.3379463806163583,0.970687289923265,1.126234589107001,1.3570550837627162,0.8327170258466972
2024-04-22,0.8295244589872385,1.9587522238670494,1.9260799118197274,1.5132831577920518,0.8696332752406499,1.3610569026796195,0.9954485062314932,1.1436584193808792,1.4339613650224654,0.8837469073472748
2024-04-23,0.8027410618142191,1.8957461199150074,1.9301037774115901,1.5035382574277856,0.8424991787393644,1.368819222564084,0.9781677957108184,1.1388439493661384,1.4126853325615822,0.8652190866691984
2024-04-24,0.7621607642817123,1.7966654957133132,1.9340651340918078,1.4553040784084896,0.8059327291605529,1.3347651070794542,0.935763878231673,1.1128199416391382,1.3491637801509615,0.8370402596835012
2024-04-25,0.7559179211962902,1.7955582980816838,1.9528906052308899,1.4599411842586936,0.798049680667691,1.341866304935011,0.9397232468836387,1.1213159871256146,1.3231108016555093,0.8340374279800007
2024-04-26,0.7426120744962884,1.8094833714894705,1.901048586992847,1.443494940273749,0.7859374448934668,1.3306668770079502,0.9321029047892764,1.1774362771065985,1.2702585469963392,0.8349897483895127
2024-04-27,0.749517722842561,1.7906650179460317,1.8947353810437457,1.435883439373895,0.7906378172944071,1.3825318482823536,0.9173728870783144,1.122447044045679,1.2902097478235648,0.8217581043725009
2024-04-28,0.7389931424669727,1.7651655914613562,1.9085729516368362,1.4289572760268865,0.7819124359821513,1.3870407627915953,0.8887898671591912,1.1233757582619284,1.2588628769998047,0.8100167609148863
2024-04-29,0.7340036412678681,1.7463697870684842,1.8855457945236958,1.445437570206417,0.7665764333576662,1.366913592803837,0.9058932961811548,1.1175310964085405,1.2581345540139897,0.8180395424397
2024-04-30,0.7074384848514703,1.6283991556773882,1.8399261307731087,1.3728892527591945,0.746865235399583,1.2805556953794626,0.8453709394372512,1.0637396872345346,1.1593848534178572,0.793650699052561
2024-05-01,0.7219688329433248,1.5904474472587373,1.7856023922665223,1.3189388862685483,0.8004539059288919,1.262487552068549,0.8589439007184316,1.07177571444483,1.2293817503467086,0.8205281381497457
2024-05-02,0.7354752717391562,1.6126937295390769,1.7827988093411227,1.338623613305827,0.8472124717161387,1.2703026994432356,0.8751275898874897,1.072135786451064,1.2584799744620163,0.8226373949462976
2024-05-03,0.7503394138788874,1.7003692909871717,1.8670322855616748,1.4238993628368408,0.8437219199288071,1.3193492358955012,0.9081905893971419,1.096320435704484,1.3128872481611127,0.8441663445596841
2024-05-04,0.7439729823395731,1.7384888017141003,1.8633304767537227,1.4465775884095629,0.8288315385378079,1.3253154211124183,0.9216302826264865,1.093067434738609,1.3344609079221106,0.841803091508087
2024-05-05,0.7355587322082126,1.760075893344119,1.883348470390432,1.4497396575187222,0.8497323167224635,1.3336784590978747,0.9253127410150566,1.0888997059088674,1.3306070802692183,0.8408175671188651
2024-05-06,0.7290655077156211,1.7754334673576995,1.871693470274441,1.4300603254473392,0.8282735692929927,1.3019990897896085,0.9334518524811671,1.0810326379189625,1.3953450588642975,0.8578994538087236
